"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741383802","22631","5958","78","00200","200","5103","Q","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383912","19066","5958","78","00200","200","5103","R","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383142","51418","5958","78","00200","200","5103","K","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741383362","29011","5958","78","00200","200","5103","M","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741382482","21610","5958","78","00200","200","5103","E","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382592","19860","5958","78","00200","200","5103","F","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383472","15420","5958","78","00200","200","5103","N","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383582","26005","5958","78","00200","200","5103","O","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741383252","20268","5958","78","00200","200","5103","L","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382702","20986","5958","78","00200","200","5103","G","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383692","21446","5958","78","00200","200","5103","P","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741382922","12590","5958","78","00200","200","5103","I","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741384022","17418","5958","78","00200","200","5103","S","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382152","27042","5958","78","00200","200","5103","B","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382262","21762","5958","78","00200","200","5103","C","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382042","16291","5958","78","00200","200","5103","A","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374498","19648","5958","78","00200","100","5103","F","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741374608","20294","5958","78","00200","100","5103","G","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741374828","12139","5958","78","00200","100","5103","I","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741373948","15926","5958","78","00200","100","5103","A","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374388","21117","5958","78","00200","100","5103","E","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375488","25553","5958","78","00200","100","5103","O","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741375598","19448","5958","78","00200","100","5103","P","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741375048","50575","5958","78","00200","100","5103","K","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375268","27786","5958","78","00200","100","5103","M","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375818","17960","5958","78","00200","100","5103","R","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741374718","21756","5958","78","00200","100","5103","H","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374938","42481","5958","78","00200","100","5103","J","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375158","19328","5958","78","00200","100","5103","L","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375378","14777","5958","78","00200","100","5103","N","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375708","21392","5958","78","00200","100","5103","Q","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375928","16016","5958","78","00200","100","5103","S","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741382372","40742","5958","78","00200","200","5103","D","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383032","43250","5958","78","00200","200","5103","J","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786863374","22738","5958","78","00200","200",,,"2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786863386","22052","5958","78","00200","100",,,"2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364744","21522","5958","78","00200","100","5103","C","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364596","26987","5958","78","00200","100","5103","B","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374240","39264","5958","78","00200","100","5103","D","2010","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1107053791","21848","5958","78","00200","100","5103","S","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"1107055551","28004","5958","78","00200","200","5103","A","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"1107040925","35546","5958","78","00200","100","5103","Q","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"1107039627","38470","5958","78","00200","200","5103","Q","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"1107051266","36832","5958","78","00200","100","5103","B","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"1107050577","30574","5958","78","00200","200","5103","F","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"1107050587","34875","5958","78","00200","200",,,"2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"1107039059","27315","5958","78","00200","100","5103","A","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"1107040875","60124","5958","78","00200","200","5103","J","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"1107051861","37056","5958","78","00200","200","5103","B","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"1107051862","42353","5958","78","00200","200","5103","M","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"1107028241","62265","5958","78","00200","100","5103","K","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"1107028242","28450","5958","78","00200","100","5103","R","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"1107039287","40224","5958","78","00200","100","5103","O","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"1107028248","30010","5958","78","00200","100","5103","F","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"1107047934","32144","5958","78","00200","200","5103","G","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1107043289","30499","5958","78","00200","200","5103","R","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"1107042792","58596","5958","78","00200","100","5103","J","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"1107028959","33351","5958","78","00200","100",,,"2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"1107032279","27573","5958","78","00200","100","5103","L","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"1107044391","31616","5958","78","00200","100","5103","P","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"1107043008","21691","5958","78","00200","100","5103","N","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"1107029968","29473","5958","78","00200","200","5103","L","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"1107032798","49227","5958","78","00200","100","5103","D","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1107032799","30517","5958","78","00200","100","5103","G","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1107044033","30382","5958","78","00200","100","5103","H","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"1107044587","25281","5958","78","00200","200","5103","S","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"1107044588","30839","5958","78","00200","200","5103","H","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"1107031145","32840","5958","78","00200","100","5103","C","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"1107031148","31208","5958","78","00200","100","5103","E","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"1107044020","39491","5958","78","00200","100","5103","M","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"1107047593","23309","5958","78","00200","200","5103","N","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"1107048060","35910","5958","78","00200","200","5103","P","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"1107030328","40944","5958","78","00200","200","5103","O","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"1107030350","18355","5958","78","00200","200","5103","I","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"1107030351","31790","5958","78","00200","200","5103","E","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"1107033677","16977","5958","78","00200","100","5103","I","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"1107050421","33362","5958","78","00200","200","5103","C","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"1107050422","49775","5958","78","00200","200","5103","D","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1107050462","64320","5958","78","00200","200","5103","K","2020","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"781031598","48764","5958","78","00200","200","5103","J","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"781031612","53038","5958","78","00200","200","5103","K","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"781031682","25568","5958","78","00200","200","5103","P","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"781031626","24271","5958","78","00200","200","5103","L","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"781031640","34323","5958","78","00200","200","5103","M","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"781031654","18250","5958","78","00200","200","5103","N","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"781031668","30073","5958","78","00200","200","5103","O","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"781031696","27773","5958","78","00200","200","5103","Q","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"781031710","23218","5958","78","00200","200","5103","R","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"781031724","21422","5958","78","00200","200","5103","S","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"781031472","21696","5958","78","00200","200","5103","A","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"781031486","31188","5958","78","00200","200","5103","B","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"781031500","27742","5958","78","00200","200","5103","C","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"781031514","39982","5958","78","00200","200","5103","D","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"781031528","24983","5958","78","00200","200","5103","E","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"781031542","24772","5958","78","00200","200","5103","F","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"781031556","25667","5958","78","00200","200","5103","G","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781031570","25334","5958","78","00200","200","5103","H","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"781031584","15475","5958","78","00200","200","5103","I","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"781275186","24663","5958","78","00200","100","5103","E","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"781275201","24399","5958","78","00200","100","5103","F","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"781275216","24663","5958","78","00200","100","5103","G","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781275231","25051","5958","78","00200","100","5103","H","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"781275246","14811","5958","78","00200","100","5103","I","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"781275261","47795","5958","78","00200","100","5103","J","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"781275276","51492","5958","78","00200","100","5103","K","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"781275291","23399","5958","78","00200","100","5103","L","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"781275306","32647","5958","78","00200","100","5103","M","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"781275321","17240","5958","78","00200","100","5103","N","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"781275336","29612","5958","78","00200","100","5103","O","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"781275351","22936","5958","78","00200","100","5103","P","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"781275366","26122","5958","78","00200","100","5103","Q","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"781275381","21918","5958","78","00200","100","5103","R","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"781275396","19118","5958","78","00200","100","5103","S","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"781275126","21365","5958","78","00200","100","5103","A","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"786864262","27452","5958","78","00200","200",,,"2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786864274","26547","5958","78","00200","100",,,"2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364621","31008","5958","78","00200","100","5103","B","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374265","39575","5958","78","00200","100","5103","D","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"829374394","27330","5958","78","00200","100","5103","C","2016","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"781031599","49859","5958","78","00200","200","5103","J","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"781031613","47397","5958","78","00200","200","5103","K","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"781031683","26092","5958","78","00200","200","5103","P","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"781031627","23995","5958","78","00200","200","5103","L","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"781031641","33941","5958","78","00200","200","5103","M","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"781031655","18519","5958","78","00200","200","5103","N","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"781031669","29824","5958","78","00200","200","5103","O","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"781031697","28403","5958","78","00200","200","5103","Q","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"781031711","22995","5958","78","00200","200","5103","R","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"781031725","21250","5958","78","00200","200","5103","S","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"781031473","23177","5958","78","00200","200","5103","A","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"781031487","30197","5958","78","00200","200","5103","B","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"781031501","27191","5958","78","00200","200","5103","C","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"781031515","38690","5958","78","00200","200","5103","D","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"781031529","24687","5958","78","00200","200","5103","E","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"781031543","25404","5958","78","00200","200","5103","F","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"781031557","25841","5958","78","00200","200","5103","G","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781031571","25845","5958","78","00200","200","5103","H","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"781031585","15796","5958","78","00200","200","5103","I","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"781275187","24415","5958","78","00200","100","5103","E","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"781275202","25032","5958","78","00200","100","5103","F","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"781275217","24857","5958","78","00200","100","5103","G","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781275232","25536","5958","78","00200","100","5103","H","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"781275247","15107","5958","78","00200","100","5103","I","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"781275262","48806","5958","78","00200","100","5103","J","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"781275277","46007","5958","78","00200","100","5103","K","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"781275292","23117","5958","78","00200","100","5103","L","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"781275307","32234","5958","78","00200","100","5103","M","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"781275322","17439","5958","78","00200","100","5103","N","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"781275337","29375","5958","78","00200","100","5103","O","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"781275352","23439","5958","78","00200","100","5103","P","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"781275367","26686","5958","78","00200","100","5103","Q","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"781275382","21679","5958","78","00200","100","5103","R","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"781275397","18980","5958","78","00200","100","5103","S","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"781275127","22807","5958","78","00200","100","5103","A","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"786864286","27396","5958","78","00200","200",,,"2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786864298","26485","5958","78","00200","100",,,"2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364622","30023","5958","78","00200","100","5103","B","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374266","38375","5958","78","00200","100","5103","D","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"829374395","26760","5958","78","00200","100","5103","C","2016","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"840148187","24031","5958","78","00200","200","5103","S","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"840148188","26784","5958","78","00200","200","5103","A","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"840150742","18116","5958","78","00200","200","5103","I","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"840150850","28645","5958","78","00200","100","5103","H","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"840150371","29817","5958","78","00200","200","5103","E","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"840152396","30778","5958","78","00200","100",,,"2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"840150846","31187","5958","78","00200","100","5103","Q","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"840150857","28711","5958","78","00200","100","5103","G","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"840151687","46829","5958","78","00200","200","5103","D","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"840150361","28910","5958","78","00200","200","5103","H","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"840151438","30185","5958","78","00200","100","5103","P","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"840162189","29439","5958","78","00200","100","5103","E","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"840162192","26786","5958","78","00200","100","5103","L","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"840161478","33379","5958","78","00200","200","5103","Q","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"840153942","37254","5958","78","00200","100","5103","M","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"840162086","37004","5958","78","00200","200","5103","O","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"840156399","27825","5958","78","00200","200","5103","F","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
